,cat_periodo,MRUN,GEN_ALU,FEC_NAC_ALU,anio_ing_carr_ori,sem_ing_carr_ori,anio_ing_carr_act,sem_ing_carr_act,cod_inst,cod_sede,cod_carrera,version,dur_estudio_carr,dur_proceso_tit,dur_total_carr,valor_matricula,valor_arancel,codigo_demre,acre_inst_anio,nivel_carrera_2_Carreras Profesionales,nivel_carrera_2_Carreras Técnicas,nivel_carrera_2_Doctorado,nivel_carrera_2_Magister,nivel_carrera_2_Postítulo,region_sede_Antofagasta,region_sede_Arica y Parinacota,region_sede_Atacama,region_sede_Aysén,region_sede_Biobío,region_sede_Coquimbo,region_sede_La Araucanía,region_sede_Lib. Gral B. O'Higgins,region_sede_Los Lagos,region_sede_Los Ríos,region_sede_Magallanes,region_sede_Maule,region_sede_Metropolitana,region_sede_Tarapacá,region_sede_Valparaíso,region_sede_Ñuble,area_conocimiento_Administración y Comercio,area_conocimiento_Agropecuaria,area_conocimiento_Arte y Arquitectura,area_conocimiento_Ciencias Básicas,area_conocimiento_Ciencias Sociales,area_conocimiento_Derecho,area_conocimiento_Educación,area_conocimiento_Humanidades,area_conocimiento_Salud,area_conocimiento_Sin área definida,area_conocimiento_Tecnología,tipo_inst_2_Centros de Formación Técnica,tipo_inst_2_Institutos Profesionales,tipo_inst_2_Universidades (* Carrera en Convenio),tipo_inst_2_Universidades CRUCH,tipo_inst_2_Universidades Privadas,acreditada_carr_ACREDITADA,acreditada_carr_NO ACREDITADA,acreditada_inst_ACREDITADA,acreditada_inst_NO ACREDITADA,forma_ingreso_1- Ingreso Directo (regular),forma_ingreso_10- Otras formas de Ingreso,forma_ingreso_11- Articulación de TNS a carrera profesional,forma_ingreso_2- Continuidad desde plan común o Bachillerato.,forma_ingreso_3- Cambio Interno,forma_ingreso_4- Cambio Externo,forma_ingreso_5- Ingreso por Reconocimiento de Aprendizajes Previos (RAP),forma_ingreso_6- Ingreso especial para estudiantes extranjeros,forma_ingreso_7- Ingreso a través de PACE,forma_ingreso_8- Ingreso a través de programas de inclusión,forma_ingreso_9- Ingreso por características especiales,jornada_A Distancia,jornada_Diurno,jornada_Otro,jornada_Semipresencial,jornada_Vespertino,modalidad_No Presencial,modalidad_Presencial,modalidad_Semipresencial,rango_edad_15 a 19 años,rango_edad_20 a 24 años,rango_edad_25 a 29 años,rango_edad_30 a 34 años,rango_edad_35 a 39 años,rango_edad_40 y más años,requisito_ingreso_Bachillerato,requisito_ingreso_Ciclo Básico,requisito_ingreso_Educación Media,requisito_ingreso_Especialidad Médica u Odontológica,requisito_ingreso_Licenciatura,requisito_ingreso_Magíster,requisito_ingreso_Plan Común,requisito_ingreso_Postítulo,requisito_ingreso_Técnico de Nivel Superior,requisito_ingreso_Título Profesional,tipo_plan_carr_Plan Especial,tipo_plan_carr_Plan Regular,tipo_plan_carr_Plan Regular de Continuidad,vigencia_carrera_VIGENTE CON ALUMNOS NUEVOS,vigencia_carrera_VIGENTE SIN ALUMNOS NUEVOS
cod_carrera,0.17229247552905638,0.003275962947578778,-0.01941640595338562,-0.07717185817212419,-0.018517096401744676,0.034782234703402144,-0.006530370707377953,0.005824072908266406,-0.02767240737731905,0.0796279175058122,1.0,0.007594548300745354,-0.2771353277493775,-0.1058417463470385,-0.29059567882394327,-0.06773400390755795,0.003870816210041931,-0.15748865006828738,0.17249556277884606,-0.04309019176613397,-0.0007270162441384606,0.029068461628514137,0.06984439056165775,0.051958438996590015,0.00024824614010492547,-0.0038331083776096102,-0.0037344795345113932,0.003018213056759791,-0.0014694744199590245,-0.004396145089093406,-0.004921257558636411,0.00027552016665922734,-0.0012329566386039166,0.0010626216537368196,-0.0014688575205238444,-0.0008143270525292551,0.010449226363556122,0.00047292815928262193,-0.0040429771589980705,-0.005185072988957368,-0.001220879073875022,0.007886029478812666,-0.009608933807470963,0.011246363998341809,-0.0038377667462721797,-0.01957647559785201,0.0011237696669237857,0.009238272260986785,-0.0005099712169403738,0.00038630490291599,0.008491573630183368,-0.010080877601673033,-0.003370447517322507,,0.02581546471084032,-0.014620804198384744,-0.011049015383155603,0.009790696593928519,0.009815024188678564,-0.00981502418867857,,,,,,,,,,,,0.02624849777854237,-0.02938926628049225,0.023658554034963895,0.004131527360503604,0.015608494595102553,0.02624849777854237,-0.03204262059287307,0.01818866713295391,-0.006791800047931919,-0.028972780327367668,0.010626259198003704,0.021818155557137144,0.01757947432119823,0.024516552559179408,0.00011973407934959722,0.00042528383935863965,0.037703201069583754,0.0009706169729741806,0.0064545113577009275,0.0008468156016293964,-0.0002108576367676631,0.0006208512484215485,0.005072194282364324,0.0052689202563093234,0.03013981969861374,-0.030075790712791154,0.0008291173933912968,0.03838533955256009,0.00989238202518793
version,0.16816230243837585,0.0018651020102396837,-0.0024469206752170927,-0.030903201255130623,-0.0039034352796666026,0.028527309254809886,0.009866548145232412,0.03409271617424989,0.016210530785834776,0.04685060799377792,0.007594548300745354,1.0,-0.05888479072206443,-0.054063835233311826,-0.06832748380705143,0.02383159994122829,-0.049662555838657946,-0.05673519338701954,-0.1248545173227665,-0.0022594108819350093,0.0019962581610637625,-0.0005265483984399342,0.000813948779736513,0.0004980151954246978,-0.0022949695175178155,0.00645416987121123,0.0012941070971766093,-0.00048540967784908737,0.000789470588331379,-0.0016379847127758643,-0.0010809720044550205,5.175524296264379e-05,9.613470616666332e-06,-3.703148341157502e-05,-0.0021064488844680955,-0.0011864477635526371,0.0009662706438702986,0.0007845341199140621,-0.0014094761494179782,0.0010531359354922461,0.005101513433076354,-0.001234640122153973,-0.0011066842384440745,-0.0016327931294440445,0.0014140370815730941,-0.002096654223954861,-0.002594885541238374,-0.00021690125499969622,-0.0023545095703779695,-0.0013299128958091935,0.0014905481091448541,-0.0005955832976575546,0.002136315372396943,,0.0010276374599712138,-0.0025613493816887315,0.0023862760061748177,-0.0033565438614552028,-0.002971117009880599,0.002971117009880599,,,,,,,,,,,,0.0007705671487698186,-0.005846896156116706,0.0010173118029827097,0.008617020735217857,0.004450277696549257,0.0007705671487698186,-0.0058574197769850215,0.008244658051994768,-0.0022488191036072686,-0.004452697235810921,0.002133825965456418,0.003444752128906091,0.003985527551759287,0.004060264234991446,-0.0003299759773343543,0.0017508508227435037,0.03378032298569574,0.0005414085101379317,0.006752996651631674,0.0011342556971678792,0.0009402314117883688,0.0001519450459079835,0.003945601571476302,0.006038377923658297,0.015345645196398031,-0.015474663800362887,0.00199648460091897,0.0343718583305131,0.010567168883887906
dur_estudio_carr,-0.02186152000998878,-0.0035980247269478665,-0.008600811578994153,0.24296875702587012,0.011248657920914,-0.07985970491909934,-0.07555151483813584,-0.06241798689881137,-0.46590114399376403,-0.29326364249975045,-0.2771353277493775,-0.05888479072206443,1.0,-0.022071708557843198,0.9863885700727055,0.2654048496944635,0.5464597135780165,0.43180627284713735,0.047350277912171015,0.2406885799962776,-0.20513831572551047,0.0031567638813299226,-0.07283600873123142,-0.06971697700276411,-0.0030693560733206157,0.00167703842252634,-0.0033982283394947453,-0.007870179505202832,0.010760013976631054,0.0002550588494044972,0.008898489242695129,-0.02056933789886658,-0.011057042045873693,0.01732923105517275,-0.0028859021867983147,-0.013255053584925057,-0.004559898244695439,0.0041367690621334306,0.011086449471922808,-0.002153701149524465,-0.052440061936837305,0.01385365619265342,0.015084952489758878,0.0027225999929261203,0.02093242120275751,0.02755756638061757,-0.013536761972234955,-0.005416593859615936,0.03156100763832058,-0.007798176755397943,-0.010611771027823794,-0.13562861715507268,-0.08370752288062219,,0.10120749499948768,0.07709210699805057,0.08658054337425812,-0.0856396270752484,0.07875874735578672,-0.07875874735578672,,,,,,,,,,,,-0.04491160962386687,0.11867686269143715,-0.028202392481768774,-0.018329595111392028,-0.10003157650778102,-0.04491160962386687,0.054766984794371316,-0.031008834899775482,0.02055188975916212,0.04884539213088025,-0.019874177700546898,-0.04085376426959351,-0.035029127754021123,-0.045622031111734664,0.0009089946539157036,-0.0009802740671360339,-0.01056349375051489,0.0002826769579979643,-0.0014962494038603465,-0.0010569676901348755,-0.0014594487279485254,-0.0012570773822350332,-0.0019396363485279188,-0.0006716819368373622,-0.056933046819656066,0.05681924257719721,-0.0015942329330068217,-0.010588540677627652,-0.0032491750691591146
dur_proceso_tit,-0.08120041198721314,-0.0009663633788973402,0.04369855894772485,-0.06550098193057204,-0.024470774601055657,0.0028250643246334147,0.0700376670118538,0.029289418044101047,0.020961634887542033,-0.04753301540909335,-0.1058417463470385,-0.054063835233311826,-0.022071708557843198,1.0,0.0353431366404566,-0.1763533320029113,-0.16582279515860052,-0.006546042403804231,-0.12697329857262835,-0.03308616763990388,0.04190339989321479,-0.0013198230598998673,-0.01324039374018154,-0.005941485730885316,0.008841430085302159,0.011062194750345384,0.018270946681347353,-0.0037893415421077804,-0.006276278280590407,-0.006789611938903682,-0.018254760059701388,0.002711619150809211,-0.00022482632557258676,-0.019168599783657217,-0.0070104450044334715,0.015666764325553747,0.007564769227309104,-0.005272790226235901,-0.00226939437263297,-0.004533941794967281,0.0011959151946232616,-0.005473189152091456,0.006667620236175731,-0.016907290502033826,-0.0020801521172001355,0.017491834847340897,0.009735916078079469,-0.007426166237198131,0.009277398879652541,-0.001056594865847847,-0.01836467876370338,0.009137688912271564,0.07612736962157507,,-0.06217953624104224,-0.017365073586247903,0.024076843085814228,-0.02337780214821654,-0.03687187823902701,0.03687187823902701,,,,,,,,,,,,0.019754841168746304,-0.025622059932563182,-0.0172504279429376,0.00483235110417386,0.025369772802801074,0.019754841168746304,-0.03249930756971434,0.026857700923364116,-0.008262295326911678,-0.0030572755696248468,0.006598792975124049,0.003968347614705784,0.0017102554995284778,0.005471640325866855,0.0008147593810287217,-0.00046138883803154284,-0.00969953746307976,-0.00035998560951687225,-0.002101836900783359,-0.000533559578331883,-0.000979538367682882,-0.0006827876060891768,-0.0007630182573046171,-0.0016847061821100527,-0.011307106786298092,0.011264551513590106,-0.00012032502099933786,-0.009930638007621628,-0.0033789523363529014
dur_total_carr,-0.05259285393762591,-0.0036842375865374505,-0.008327331973583714,0.22428238458919825,0.012185948491422098,-0.07485682114708492,-0.07298404637637716,-0.054569144072377423,-0.453740145986132,-0.31200937199990614,-0.29059567882394327,-0.06832748380705143,0.9863885700727055,0.0353431366404566,1.0,0.24995807877432702,0.5271318762230139,0.4296276005968182,0.05472212671090963,0.23313822073490262,-0.1951339687345749,0.002320940102874004,-0.07600612097802946,-0.07209422606078913,-0.006012597382655779,-0.0015990732508558334,-0.0044647768059532566,-0.00739481585173013,0.008781917143185566,-0.003354103237882883,0.004977484372400153,-0.02242135605439629,-0.011927933334542859,0.013617104771742918,-0.005242788689966049,-0.013255812914771533,0.004923029910625641,0.00037510229338333747,0.011885575979538914,-0.004527069381771832,-0.04681251633647141,0.014404872126410203,0.01986198562433944,-0.0005599991845388378,0.01880805688399672,0.033346755675003156,-0.017517247815388843,-0.005597563052480829,0.025105704544489252,-0.008433078519194797,-0.009219164461475741,-0.1359730368584389,-0.061560785691726766,,0.08871191395462942,0.06877837567343356,0.0924093920641212,-0.0913631786981369,0.07292182284749249,-0.07292182284749248,,,,,,,,,,,,-0.04495821261655044,0.11216680152798111,-0.028577387944685853,-0.017688443223772395,-0.09319204069202627,-0.04495821261655044,0.048133224069902676,-0.020524639446912397,0.019576806938167948,0.049038938403881446,-0.01923063394053654,-0.04045645663923126,-0.03490498941664439,-0.046031325056320384,0.0009271891089836722,-0.0010025255085286148,-0.017359186692087678,0.00020830911389297724,-0.002770487537753255,-0.0012829674646779668,-0.0016095177323200897,-0.001351933076836435,-0.0027560735499932492,-0.0018455773735576734,-0.057109751274447965,0.05702561537448208,-0.0018945373234199963,-0.017590808100731218,-0.0050319204662870615
valor_matricula,0.17828505906729808,-0.0006497756482381177,-0.05898697045549275,0.2115705105774419,0.024451688814812123,-0.04454897248485922,0.01890099773810772,-0.024617763107907868,-0.18545100118929916,-0.01978788628564961,-0.06773400390755795,0.02383159994122829,0.2654048496944635,-0.1763533320029113,0.24995807877432702,1.0,0.5512868841124355,0.4949665388300475,0.13594401470910122,0.06370498419492042,-0.059168863429908264,-0.000295271898428191,-0.0020239523450668534,-0.023541378824658725,-0.0013737471174789808,-0.005873534844801258,0.012166084384349112,0.004446753647007279,-0.012186258463747816,-0.008199514454448175,-0.004857747852564934,-0.004190652950751118,-0.01584089028631533,-0.0026582820490322094,-0.0003183196530823704,-0.017431363440094896,0.022581439025675276,0.0016867678603415725,0.010857612344463044,-0.011491867667569997,0.0007104185930732717,-0.003314241572157356,0.013780842441865792,-0.0004391796820476726,0.0005183755818474609,0.00397487363688411,-0.03640486078582855,-0.000251325524618425,0.012259155160651843,0.004816903982674698,0.010037095100164484,-0.020830240437643185,-0.05312530540021901,,-0.03000166874946737,0.0942895537101504,0.014430470310525625,-0.014700367184553441,0.03923831602192476,-0.03923831602192476,,,,,,,,,,,,-0.024731750479491603,0.040524184248866814,-0.007226667852993827,-0.0006317229037923832,-0.03290018995759024,-0.024731750479491603,0.020178949547085493,-0.0014423399004723065,0.011096759641387486,0.01587892904159113,-0.011353983175703353,-0.01379636899988509,-0.010946695657753391,-0.014613421251355537,0.0003603574058552406,0.0004138802001948591,0.03083010656043552,0.0010474539450550271,0.005110932385228521,-0.00011263851200256208,0.0013848025939708509,0.00021539508289348543,0.004239178138457156,0.0059190722431860885,-0.00032334309026241806,0.00013665454782835562,0.0017637411189805724,0.03180131242607686,0.008227092001270772
valor_arancel,0.25513276644504007,0.00011953383071486995,-0.03536986180869269,0.25764124618098094,-0.07809861219114414,-0.030395350861486446,-0.025813420376317685,-0.04722176173790817,-0.38191712930674354,-0.29458433667552714,0.003870816210041931,-0.049662555838657946,0.5464597135780165,-0.16582279515860052,0.5271318762230139,0.5512868841124355,1.0,0.5034187506387825,0.2577484858299689,0.0957173168885112,-0.11783898195094944,0.012756385738411013,0.054296111557486475,-0.01563434222011639,-0.004337824143754042,-0.0058505355577197,-0.009524377815036168,-0.005743660300653341,-0.000502608702577018,-0.015829987371596816,-0.00926044386565188,-0.023050594967442044,-0.018094324706012955,0.007291505608440048,-0.002932915686965538,-0.025869105082189463,0.043609781190074186,-0.007580239225382242,-0.00034776842492029517,-0.012452108171531102,-0.013442292824764411,0.012613911306797794,0.013662539385305168,0.014136564442893846,0.007281539353170497,0.025379154278226155,-0.046285506013392375,-0.0035679401593813,0.03864504450702869,0.0021212717696908203,-0.01649805638475537,-0.07789305688231846,-0.10001542913739044,,0.07033647629094247,0.08158224885116178,0.05368642627164435,-0.05400840653152609,0.06911195272686903,-0.06911195272686906,,,,,,,,,,,,-0.02843728597453267,0.07474335290848921,-0.001710117773733003,-0.008136523579195159,-0.06816650297011527,-0.02843728597453267,0.030545310424627846,-0.013187002022488568,0.010397868881122947,0.010944656496553908,-0.009738517666394709,-0.010356820848446626,-0.007480492267433444,-0.011202120140608495,0.001249639146752305,0.001518735416513613,0.043964670302337944,0.0009273749129115573,0.00832463251671084,0.0001141669004268348,0.0006529823510723517,-0.00056508807760129,0.006170243703070844,0.008557903305817235,-0.004859572658202024,0.004672836401556886,0.0015612251768356662,0.04551195492315079,0.011488550297938332
codigo_demre,0.012750596383594208,-0.005485725047991297,0.02544075762914795,0.2648982533964392,0.048027018113763,-0.06531112458047367,-0.03875166184091058,-0.07315139016308696,-0.3233767008371849,-0.3296374131940015,-0.15748865006828738,-0.05673519338701954,0.43180627284713735,-0.006546042403804231,0.4296276005968182,0.4949665388300475,0.5034187506387825,1.0,-0.08453850365662267,-0.055122083042464715,0.049021061299534895,0.005053243942825963,0.013260779239873932,0.01252790453336082,-0.0035549021930750767,-0.00810693271550607,0.0002848263292205545,0.0023614088705622874,-0.010949621967413026,1.1111133465398543e-05,-0.005587376606490537,0.011674955190357932,0.005202591388278624,-0.013124515392807304,-0.0032123058869084893,0.002362118099025793,0.022205076463631103,-0.0012976269795661795,-0.015238326733022204,-0.0035900417567810367,0.017727630597055927,-0.008915487388301212,-0.001485355328036296,-0.019198137411512623,0.0008109539043186347,-0.003671714810357228,-6.100898033138143e-06,-0.002640117989247074,0.008373736694137096,-0.0016850261642844513,-0.009749440060193343,0.03661002439066764,0.05161721584743309,,-0.12742653130390344,0.06412824941146518,-0.04055728784443013,0.0400784543407044,-0.02682476980578031,0.02682476980578031,,,,,,,,,,,,0.012193211511676218,-0.054125811762683745,0.011576448087614643,0.004457604823068785,0.04932543083820484,0.012193211511676218,-0.015710093936321893,0.00975900900389905,-0.01368351430215973,-0.0173447523966695,0.012098864702994315,0.017450005743026926,0.015562054129658894,0.0159590272429288,0.0011663699403784112,-0.0008793739498743921,0.021151502399727386,0.0014169283429914918,0.004553273835581139,-0.0011332774468688486,0.0005452119419875369,-0.0011328986906940144,0.0031911206338734776,0.005283160490028381,0.01731170254559084,-0.017253743498014062,0.0005146024347114201,0.02254653218235267,0.004513609673210081
acre_inst_anio,0.07522339910933898,0.0001246052147647864,-0.12471171399494643,0.13857000538437225,-0.010073831110097388,0.02399216148128079,-0.06847597369891752,-0.0204448698894858,0.08413517032542808,-0.04073216167697794,0.17249556277884606,-0.1248545173227665,0.047350277912171015,-0.12697329857262835,0.05472212671090963,0.13594401470910122,0.2577484858299689,-0.08453850365662267,1.0,-0.02210329371396136,0.004545873162463327,0.02147032024245164,0.029852985860274482,0.01378048094998772,-0.0027980081890018912,-0.0030228845240056934,-0.017017928908970196,0.0047031308655731,0.0003905934979259073,-0.029263517181835175,0.0039579919061732615,-0.011196751738463684,-0.0278053396648527,0.015984261263542333,-0.01811570230354969,-0.003558921947337248,0.034919042070981954,-0.034233217652530276,0.005537263414858651,-0.011345430140164732,0.008499801850523377,0.011535660057350329,0.015492346099087716,0.02861547305715343,-0.01126865700954504,-0.004921379805625282,-0.04778273743141662,-0.001680807065405475,-0.03654195714779942,-0.003746739074068084,0.05360182726647855,0.02548294315543486,0.030224046318883736,,0.07207961915961493,-0.11568774638695924,0.06825758523527334,-0.0684526750837441,-0.0072695030617569035,0.0072695030617569035,,,,,,,,,,,,0.004681121126689527,0.02841419474638608,-0.017977822254395898,-0.005653203253280149,-0.024999086033707353,0.004681121126689527,-0.014437108885376502,0.016168229119896866,0.012449125023446918,0.01174967316480813,-0.011066167951920029,-0.010493026891300685,-0.01113183419415005,-0.011736792152446619,0.000407159651117716,-0.00022560986988604114,0.010942395194707608,0.0008791621521052983,0.0010948257848521607,0.0009821909411614198,-0.00042934620243021164,0.00042666277111741435,0.0022573446378460157,0.0016608605430939076,-0.008509276192194751,0.008523347933529712,-0.0005480583683385337,0.011331098382373297,0.0025579832425135307
nivel_carrera_2_Carreras Profesionales,-0.005152349540802664,-0.012760638992276398,-0.005225452086979675,0.04545615738665976,0.024833376205056604,-0.018547593203185154,-7.785418626318522e-05,0.007231477182342235,-0.17444786606654597,-0.06060378011489004,-0.04309019176613397,-0.0022594108819350093,0.2406885799962776,-0.03308616763990388,0.23313822073490262,0.06370498419492042,0.0957173168885112,-0.055122083042464715,-0.02210329371396136,1.0,-0.8826346198857257,-0.09188387807027529,-0.2549829897494487,-0.20059162030281136,0.01233134993777374,0.0048733786994371335,-0.016395634298909053,-0.017793309473293953,0.017979412935912067,0.0003623106238152224,0.012861751145558107,-0.06475405089430128,-0.03523325224579657,0.03992913774680821,-0.009183172239349844,-0.0477670116102693,0.016400040107619654,0.015214120719275465,0.0055005173847257885,0.00428539721609593,-0.11829688740684052,0.025059205513500778,0.0668085182932758,0.01705265168078819,0.09883366070741356,0.06153510940279895,0.041530550459342085,0.0006926592297890813,-0.040641379145836085,-0.010496216501600847,-0.03771400074212975,-0.5652054814341444,-0.17445526182138987,,0.2494343319740637,0.32536857353289755,0.22018926039779432,-0.2196071228784774,0.23515730607020402,-0.23515730607020402,,,,,,,,,,,,-0.10846646444184982,0.29003929532723843,-0.055579128187199026,-0.03910675261243464,-0.24951594670632934,-0.10846646444184982,0.14969925815525642,-0.10228825635845219,0.04712461521993075,0.1261146681399918,-0.0553888010368891,-0.10128284138061712,-0.08143844196960257,-0.11273815722144881,0.0008821549392888354,-0.0022012285867353066,-0.005911359680041516,-0.0033018475073326344,-0.0696994507468181,-0.010727734788323619,0.008268110340111452,-0.0022012285867334335,0.0037842324248380955,-0.052087226431637726,0.026818353655111135,-0.02787343624501378,0.01166056630596668,-0.028082492840778673,0.007770746948388249
nivel_carrera_2_Carreras Técnicas,0.004309350753305212,0.010792284064124151,0.00190839689038007,-0.0005984730674247435,-0.01885313159019458,-0.011515765524133163,0.0005864779640801539,-0.01501948491543605,0.19660986550216233,0.07377696553132256,-0.0007270162441384606,0.0019962581610637625,-0.20513831572551047,0.04190339989321479,-0.1951339687345749,-0.059168863429908264,-0.11783898195094944,0.049021061299534895,0.004545873162463327,-0.8826346198857257,1.0,-0.03752921589359216,-0.1041457094885163,-0.08193000102483859,-0.018137643302835432,0.0025075942279327184,0.026841299600334698,0.02342921359315498,-0.004829552768548178,0.015591375553711975,-0.0060540366883324965,0.08478788199497346,0.05537574464305325,-0.03743641205045947,0.01887441168234645,-0.005893002011208109,-0.041045768066234486,-0.005560602566456206,0.010415093025279275,0.00134512584902668,0.12443566467100649,-0.022343023539174035,-0.052611740931732105,-0.04456499688162777,-0.12729054186037028,-0.062304355467683106,-0.10227014943063702,-0.02875360241867089,0.06408822976651711,0.01313429913516968,0.08679995605247226,0.6401532300281552,0.2190257897047449,,-0.31612104181994605,-0.3559990362029373,-0.20606966141315503,0.2083291846340104,-0.22784918677851615,0.22784918677851615,,,,,,,,,,,,-0.041273734867262137,-0.22607524173916355,0.01022478802422057,0.005070944431487779,0.24464145122947695,-0.041273734867262137,-0.02092976216716459,0.08351143434100226,0.005965897214544914,-0.03226110533945829,0.01250529649323239,0.028229195466514027,0.016362207148506874,-0.002972276720678998,-0.0007786204895624567,0.0024939295798837896,0.04231669443962698,-0.0013486125156698583,-0.0347715692233073,-0.0043816552303636395,-0.007297720427654863,-0.0008990737504877089,-0.02465410067906993,-0.032718691473593055,-0.06083118792273706,0.0616364781507245,-0.010823360043629724,0.024565563607744693,-0.011534794830873584
nivel_carrera_2_Doctorado,0.0008437885123099824,0.0026064478752645423,-0.003775985446470494,-0.022692756819827426,-0.0033426071868333522,0.005244473723097011,-0.00012271833080917436,9.743844647776005e-05,-0.005641823784007474,-0.00857440639198916,0.029068461628514137,-0.0005265483984399342,0.0031567638813299226,-0.0013198230598998673,0.002320940102874004,-0.000295271898428191,0.012756385738411013,0.005053243942825963,0.02147032024245164,-0.09188387807027529,-0.03752921589359216,1.0,-0.01084175881639119,-0.008529062938909406,-0.0043457829871058114,-0.006815545265618836,-0.00613448634686401,-0.002512138650087341,0.00041086825134408866,-0.011312663949553691,-0.003383986070093273,-0.009071128286332629,-0.010730488932182905,0.012777060365516098,-0.005264178418789323,-0.008494779828047291,0.02307993922924911,-0.007572718799524148,-0.0033600643031209067,-0.005920863678507003,-0.026300530150879606,0.01945512175059224,-0.010498594255435102,0.167683627222394,0.0033866067714325536,-0.005596917866094911,-0.019302128081087798,0.06523527933207242,-0.017665913922213103,-0.0012183170644890556,-0.012627182565459022,-0.024032275710101875,-0.03673033592135864,,0.08531865640170623,-0.031073817318185246,0.07000378790602435,-0.06962254659852778,0.01664072299814377,-0.01664072299814377,,,,,,,,,,,,-0.005416659677258493,0.028178715445500012,-0.006344043297452924,0.00455504349694774,-0.02657151712406768,-0.005416659677258493,0.0026139820717229925,0.0025337073381110193,-0.029922103730499864,-0.05912820434332557,0.031393010149798964,0.054637645265543794,0.03748867001007385,0.04799055587958041,-8.105581688361037e-05,-9.359522162715669e-05,-0.019833888589741076,-0.0001403930291867272,0.07897438294530071,0.1155193958947561,-0.0007597060423883184,-9.359522162695476e-05,-0.002673389770723314,0.02979008002212589,0.0007962525293276574,-0.0006778970958131364,-0.0011267315740147335,0.005704442597222586,-0.0044425058961971775
nivel_carrera_2_Magister,0.0029007442193013716,0.007008199041039484,-0.0013770697994453418,-0.06727598647382486,-0.010359055951721272,0.027564149191326832,-0.000500554422968754,0.00548255932920413,-0.025117574442837423,-0.01701689733377234,0.06984439056165775,0.000813948779736513,-0.07283600873123142,-0.01324039374018154,-0.07600612097802946,-0.0020239523450668534,0.054296111557486475,0.013260779239873932,0.029852985860274482,-0.2549829897494487,-0.1041457094885163,-0.01084175881639119,1.0,-0.023668634950251347,-0.017951212345548754,-0.007451237762956048,-0.012862702699994599,-0.0069713276917184605,-0.009445387597742324,-0.02383094707878489,-0.005032659584503212,-0.02430630893615997,-0.02658723362505062,-0.007673032817850327,-0.013493798910414023,0.006398318562423164,0.06187730071371104,-0.01271629483139414,-0.01655756397136891,-0.00818735809293443,0.03533753212118718,-0.00532883828104072,-0.022658503226143264,0.020101471369741712,0.06742023633712477,0.006591713856109302,0.03853824107013254,0.04161592275528352,-0.05379852686439648,-0.003380899174801154,-0.0635154182581533,-0.0666909325075007,-0.10192877209774621,,0.09541709773910681,0.05040856765171416,-0.025366680544566388,0.021487613288224544,0.03570404558044717,-0.03570404558044922,,,,,,,,,,,,0.04873030138270836,-0.11135135010081137,0.09173262271774711,0.020970746606154424,0.07223260724838955,0.04873030138270836,-0.048679164656086064,0.01675714432843978,-0.0830355403866353,-0.1446880190407278,0.060803198502094445,0.11726731702885682,0.11177606146470377,0.1742855701069642,-0.00022493450384471645,-0.00025973206548486903,-0.05504016936420152,-0.0003895986442069721,0.23522019715987222,-0.0012658097988238937,-0.0021082274941348887,-0.0002597320654846915,-0.007418808726851289,0.11988990708609265,0.034028406789876606,-0.03363973710514326,-0.0022030866846278374,0.013036014510934826,0.007444773722691121
nivel_carrera_2_Postítulo,-0.0003484324036768208,-0.001249123758717162,0.015339521312050346,-0.06077058435120564,-0.009526024963631604,0.06364945227144951,-0.001029288946326289,0.01833525529658032,-0.00791085256194575,-0.00728603195096887,0.051958438996590015,0.0004980151954246978,-0.06971697700276411,-0.005941485730885316,-0.07209422606078913,-0.023541378824658725,-0.01563434222011639,0.01252790453336082,0.01378048094998772,-0.20059162030281136,-0.08193000102483859,-0.008529062938909406,-0.023668634950251347,1.0,0.04152837798579871,-0.012645508285331319,-0.012488206650599645,-0.005484247866282456,-0.034824584326770845,-0.017408995664634046,-0.016807244721700088,-0.01975901184112787,-0.02170852781653805,-0.011579410301858082,-0.010891772872810805,0.1811469901507078,-0.010218910995059451,-0.014994095951799354,-0.031032708409147153,-0.006265129703550451,-0.031461827187142084,-0.015731690320366403,-0.02524472420392312,-0.015586813493649578,-0.010081753375656078,-0.014051826562698653,0.15327321082986164,0.009690778296619006,0.005791750650793481,-0.00201541450786534,-0.0693207927621761,-0.0517777694387241,0.029268414020194197,,0.015910927806848333,-0.005653794695913687,-0.0861749167192626,0.0814089476798258,-0.11835093790820707,0.11835093790820707,,,,,,,,,,,,0.4537877430464144,-0.1352361022963505,0.04690331166555921,0.09057930877844515,-0.018183935425392546,0.4537877430464144,-0.39076770520378373,0.05773888442596831,-0.06496835980384659,-0.12218143740705582,0.060068687838542044,0.08581343403757091,0.07088977670621224,0.1597898439323157,-0.00017695288863453374,-0.000204327653043229,-0.04048345287324192,0.016460545572228532,0.024141960772817755,-0.00042236079993864553,-0.0016585136499937623,0.010973681669330493,0.07865189696944631,0.124066951005106,0.06415779362785749,-0.06369152042237844,-0.0015309334308130527,-0.0024762569012159066,0.0037303868077985095
