GEN_ALU,rango_edad_15 a 19 años,rango_edad_20 a 24 años,rango_edad_25 a 29 años,rango_edad_30 a 34 años,rango_edad_35 a 39 años,rango_edad_40 y más años,tipo_inst_3_Centros de Formación Técnica,tipo_inst_3_Institutos Profesionales,tipo_inst_3_Universidades Estatales CRUCH,tipo_inst_3_Universidades Privadas,tipo_inst_3_Universidades Privadas CRUCH,jornada_A Distancia,jornada_Diurno,jornada_Otro,jornada_Semipresencial,jornada_Vespertino,tipo_plan_carr_Plan Especial,tipo_plan_carr_Plan Regular,tipo_plan_carr_Plan Regular de Continuidad,dur_estudio_carr,"nivel_carrera_1_Bachillerato, Ciclo Inicial o Plan Común",nivel_carrera_1_Licenciatura No Conducente a Título,nivel_carrera_1_Profesional Con Licenciatura,nivel_carrera_1_Profesional Sin Licenciatura,nivel_carrera_1_Técnico de Nivel Superior,oecd_area_Agricultura,oecd_area_Ciencias,"oecd_area_Ciencias Sociales, Enseñanza Comercial y Derecho",oecd_area_Educación,oecd_area_Humanidades y Artes,"oecd_area_Ingeniería, Industria y Construcción",oecd_area_Salud y Servicios Sociales,oecd_area_Servicios,oecd_area_Sin área definida,acreditada_carr_False,acreditada_carr_True,acreditada_inst,anio_en_carr_actual,Class
0.04787694654074055,-0.07668539577208261,-0.02780403053916391,0.051765039358115404,0.03326828781669898,0.02351569051579882,0.028505497336668892,-0.16981791893250267,-0.38626609060685824,-0.29859834355695214,1.0,-0.20411718163239498,-0.03817319132902671,0.00411694285516946,0.14013180112958515,0.004523184140454367,-0.021894627419788114,-0.01439925691688386,0.016110461693673802,-0.006971552631216398,0.16790693588931763,-0.03286974319790461,-0.020418668947071915,0.34660742750811685,-0.1486563555603289,-0.24198068993855593,-0.02280041919620858,-0.05201300547866392,0.073358440226764,0.059960914596654376,-0.03198295621622655,-0.12285917307112403,0.0853276583850096,-0.12763628495770063,-0.006893701768289675,0.06465937244457852,-0.06585962978503461,-0.2587231944833998,-0.04440795848057762,0.05342529833018398
-0.030183250176430917,0.08159480596399334,0.0735347040348061,-0.05417761571976651,-0.07530918691431847,-0.0563947477403748,-0.058021145357808106,-0.11506981093212493,-0.2617366076236709,-0.20233232837363394,-0.20411718163239498,1.0,-0.019672926522858115,0.2348568758014156,-0.03290509760981807,-0.027783100444042762,-0.22432636941310463,-0.02241290007804987,0.02690024125940697,-0.015036503879443688,0.25549732630395405,0.005748872146079243,0.01943599231592587,0.30944993286684175,-0.18168898210929352,-0.1823317314272923,0.05601771283251993,0.034254868672038793,-0.05567883267675812,0.035840557243526305,-0.031005385792355983,0.060578881595418424,-0.03804126653319347,-0.07180936405640588,-0.005514226162937342,-0.13604242702918506,0.13635726752883223,0.1526983426782977,0.19246035495898034,-0.09014802580425726
0.006136897609958855,-0.04517089522002742,-0.10340905099771591,-0.003599049794060169,0.0721237186655986,0.09290198133575946,0.1581865296197519,-0.010092653786012604,0.1096703209823288,-0.0625043424328726,-0.03817319132902671,-0.019672926522858115,1.0,-0.16508048398927289,-0.01045454854642509,-0.008884793715005869,-0.07949848252132688,0.13966343100421388,-0.12560125986761916,-0.002735302346110611,-0.06320557180906435,-0.00888186477381148,0.054641898776287674,-0.090852555175484,0.0977354515213843,-0.0037192941580284815,-0.017567825694838606,-0.015172709805378257,0.1273134220143611,-0.022306726577615576,-0.02331170692171771,-0.05361775047514588,-0.012853873373883872,-0.0017368997975781408,0.0032523435027719295,0.0864373238323049,-0.0863590918575912,-0.22213138206428493,-0.008058581602017934,-0.003156108542135134
0.05927805021044652,0.19975868831006913,0.2681032896377895,-0.13867059067007748,-0.24247445555608443,-0.2023628045135416,-0.2085221842074093,-0.1208222264624317,-0.3178166621654334,0.25067807516370505,0.00411694285516946,0.2348568758014156,-0.16508048398927289,1.0,-0.12361164001671536,-0.10505130062968636,-0.9399676857785878,-0.22978429148544358,0.2032647667593423,0.012264268427562572,0.4012136884565756,0.05788892173398544,0.04109175807261751,0.43101169418255053,-0.2941709302824778,-0.22547406376438917,0.0677967956987332,0.004382741009126158,-0.1780778359761246,0.053269874277168255,0.08606732642624236,-0.010187594941350997,0.11167127853968072,-0.09397036526421187,0.00956492450619835,-0.1786838467957347,0.17887499874276916,0.21050176751704236,0.052726996055177174,-0.10286019316657452
-0.00035983831363918745,-0.03134408092573583,-0.06031671521625676,0.009419142114418128,0.053270551104891734,0.063786920034931,0.05191142801922164,-0.00877747317370607,-0.055457112832793795,-0.04710805539979503,0.14013180112958515,-0.03290509760981807,-0.01045454854642509,-0.12361164001671536,1.0,-0.006652899820612169,-0.05952816205636426,0.04225865890593191,-0.0348501585811934,-0.00806428119431616,-0.056382878147146584,-0.0073413232082378405,-0.008953787584872742,0.026058415853136185,-0.04043276159154242,0.013851281782576691,-0.00294399476523283,-0.004127268875538345,0.010565255679348613,-0.017052275760252655,-0.017455717688245075,-0.007838698276039446,0.00670778723034555,-0.0060164277357428395,-0.0013356096883301572,0.05881858337118081,-0.05957300968705412,-0.09768512237179021,-0.005778170322978428,0.02912712613011463
0.025973105962242886,-0.027764791985793808,-0.05420931438900957,0.006785330312954158,0.04273301937263456,0.04488239101609902,0.06910421020771308,-0.014246178096217834,0.060266943127360154,-0.040908455195024236,0.004523184140454367,-0.027783100444042762,-0.008884793715005869,-0.10505130062968636,-0.006652899820612169,1.0,-0.0505899836569751,0.07325970983253588,-0.06637746090862441,-0.00030123509418339384,-0.050973562136804554,-0.006239020461633163,0.04534112330097872,-0.045427653873442296,0.024832745800198796,0.018435427862506362,-0.011179534333582694,-0.01381079262773167,0.08228806040431882,-0.003148157903026627,-0.014834734384956772,-0.0357083378315715,0.002156171984102555,-0.01684932529797049,-0.0011350673355631443,0.019446783043863082,-0.019391020853729006,-0.07854695242547809,-0.005155359632283985,-0.0015854217195686033
-0.06624477728736423,-0.18234309047867037,-0.22776980796577473,0.1397312956230375,0.21263986022343487,0.16408165669733427,0.15229038677855047,0.12997047948244797,0.2979632442192306,-0.2249060655634352,-0.021894627419788114,-0.22432636941310463,-0.07949848252132688,-0.9399676857785878,-0.05952816205636426,-0.0505899836569751,1.0,0.17983740688264765,-0.158790792046481,-0.01026732748254126,-0.37517850202614345,-0.05452278019180181,-0.061362369361123055,-0.41519429832903354,0.27967529371088024,0.22574456159538395,-0.06249803411359156,0.0023508081890388434,0.13465628481605618,-0.04508305383436585,-0.07638256232084181,0.03115185539001027,-0.11250153706705769,0.10032524564808777,-0.010156243761905735,0.14655887295625464,-0.1466398939320477,-0.1280233558336042,-0.04992622854337996,0.10064113660161339
-0.03909987697752996,-0.0755575759840152,-0.14310148867693992,0.028804504365193863,0.11048125174865525,0.12392023942041351,0.16040739143735916,-0.012947987327990162,-0.0815620123179545,0.13206528530059877,-0.01439925691688386,-0.02241290007804987,0.13966343100421388,-0.22978429148544358,0.04225865890593191,0.07325970983253588,0.17983740688264765,1.0,-0.9000831584935532,-0.01781966066944215,-0.192926767421451,-0.01260739278914295,0.04388754014144679,-0.01235291424235536,0.05602160260380787,-0.04972701370479265,-0.02236777785804708,-0.02956163210674353,0.05971184576485377,-0.025091556186476845,-0.0356410945885536,0.04126148411763542,-0.06638412194359988,0.01484393815247426,0.00016514519312589996,0.10644046624053399,-0.10650797706678213,-0.07148174974075769,-0.012329313136729338,0.040008677949128005
0.048299040076404655,0.08333811908410858,0.12669255055243758,-0.03034455504695984,-0.10121698881152251,-0.11559643448178075,-0.15020788129179305,0.024044435158247033,0.09397091661590595,-0.15865353643417468,0.016110461693673802,0.02690024125940697,-0.12560125986761916,0.2032647667593423,-0.0348501585811934,-0.06637746090862441,-0.158790792046481,-0.9000831584935532,1.0,-0.41960979071564775,0.1645639226589955,0.01474129075072664,-0.04136503593527923,-0.009593021700416277,-0.04283593896732781,0.06096225855183203,0.025364004257869686,0.004654775749441388,-0.039485085914538816,0.025019653899591862,0.03826924233205449,-0.07551653804736294,0.07442627986710178,-0.011160447760055233,0.00044965836805507445,-0.08044778836334558,0.08047517440514945,0.0720409210760219,0.013748147414468784,-0.05506983010892815
-0.029377323739222232,-0.03383133755060705,0.007393412923863916,0.009624928413092457,0.0021036028095954514,0.0071034671663319175,0.010514836935674864,-0.028200959115222198,-0.04572171848275113,0.08893840922238473,-0.006971552631216398,-0.015036503879443688,-0.002735302346110611,0.012264268427562572,-0.00806428119431616,-0.00030123509418339384,-0.01026732748254126,-0.01781966066944215,-0.41960979071564775,1.0,0.02428810792078734,-0.007562599278005496,0.0034920423350989992,0.047747139695111365,-0.018410820065804523,-0.036296720999483244,-0.011605305476365098,0.05090261313565509,-0.033787667746105615,-0.005140847287509003,-0.013567441811806552,0.0873300977509732,-0.03249185277465926,-0.005313607247250712,-0.0013758665267322803,-0.0371375053148134,0.037215303759776545,-0.016398604962097673,-0.005862942143517068,0.0430209879107847
-0.049196951056923,0.05183364929530912,0.12675966486427376,-0.032652835830713885,-0.10757362450694925,-0.09608331620975731,-0.10180276928233377,-0.43361602408620914,-0.38305140726157694,0.3536125021114842,0.16790693588931763,0.25549732630395405,-0.06320557180906435,0.4012136884565756,-0.056382878147146584,-0.050973562136804554,-0.37517850202614345,-0.192926767421451,0.1645639226589955,0.02428810792078734,1.0,-0.08108363860321391,-0.023211130607017523,0.7219821524565342,-0.04379758124403566,-0.7731309360677534,0.03439337450303989,0.00353214961669676,-0.025382378178981986,-0.028941380301693766,0.007006612193020242,0.08473524104025769,0.05193654088227993,-0.22646185864611323,-0.01407728021449859,-0.2630005817849964,0.26360356709769245,0.1859963478444545,0.05934362058562273,-0.06149971120683487
-0.013680356188493269,0.10759298518515907,-0.01872965319715536,-0.03684032029331933,-0.02312945498092552,-0.01632604516729217,-0.015952190805504845,-0.025672759995886446,-0.05839499565806039,0.11129131563939446,-0.03286974319790461,0.005748872146079243,-0.00888186477381148,0.05788892173398544,-0.0073413232082378405,-0.006239020461633163,-0.05452278019180181,-0.01260739278914295,0.01474129075072664,-0.007562599278005496,-0.08108363860321391,1.0,-0.008396769146538393,-0.0810000706864246,-0.047797196826918666,-0.04738125206855787,-0.005686485847746232,0.15058273873573497,-0.04320473815568733,-0.027212534300420227,0.004665877350871558,0.02361992797056364,-0.032781096110768945,-0.024612402397493703,0.005869060372493257,0.0646097449199275,-0.06455546712489937,0.03376201180960573,0.0030021041697054626,-0.01592798251863131
0.0032120287090643194,0.016424762757590822,0.007920765674512595,-0.012437390026098593,-0.009955040703422771,-0.006900429025344078,-0.0024214696889488926,-0.03131158146823701,-0.07122100094260538,0.10630180105744064,-0.020418668947071915,0.01943599231592587,0.054641898776287674,0.04109175807261751,-0.008953787584872742,0.04534112330097872,-0.061362369361123055,0.04388754014144679,-0.04136503593527923,0.0034920423350989992,-0.023211130607017523,-0.008396769146538393,1.0,-0.09879110436901904,-0.0582954782672628,-0.05778817448591638,-0.015045946642460355,0.05668396671262974,-0.04900532856611399,-0.01576560848539104,0.2548955553933389,-0.04805797179472536,-0.036275332712160595,-0.021118114353149385,-0.001527627364304524,0.05146490825532706,-0.051394113045445555,0.022118040964399694,0.009809469247885162,-0.009476580173219116
0.007715416070896325,0.08393803159686478,0.09829151457710927,-0.04919944137965013,-0.10175193168380685,-0.08012790843890637,-0.0753263070096734,-0.3020495464225187,-0.6870387895410642,0.3843685128978666,0.34660742750811685,0.30944993286684175,-0.090852555175484,0.43101169418255053,0.026058415853136185,-0.045427653873442296,-0.41519429832903354,-0.01235291424235536,-0.009593021700416277,0.047747139695111365,0.7219821524565342,-0.0810000706864246,-0.09879110436901904,1.0,-0.5623517543302622,-0.5574580098898045,0.061524257855383305,-0.03085430751362254,-0.0007015797983213092,0.04489242246661948,-0.05053011088907854,0.010350634109559609,0.06545731669298614,-0.25465616892749315,-0.014671147401149909,-0.18776983873143985,0.1875207408147871,0.06378421119555641,0.06479951562451536,-0.12909354836553408
-0.05340666801082805,-0.1344954776841798,-0.05751114835481798,0.06683522650190128,0.08650789253562802,0.06608662924625816,0.058250532114097524,-0.17823591387261986,0.5607134973028592,-0.2179958943821103,-0.1486563555603289,-0.18168898210929352,0.0977354515213843,-0.2941709302824778,-0.04043276159154242,0.024832745800198796,0.27967529371088024,0.05602160260380787,-0.04283593896732781,-0.018410820065804523,-0.04379758124403566,-0.047797196826918666,-0.0582954782672628,-0.5623517543302622,1.0,-0.32894946877978437,-0.05064093638704373,0.0008684098653428366,0.05185277650731429,0.037295395443983866,0.0390843465500959,0.03954694527560698,-0.14525978347275437,0.10689312919905078,-0.00869576196841403,-0.019059083954317525,0.01948195137881868,0.04714016315256575,-0.040257315910175374,0.20009757874164855
0.04655776999211649,0.013246425927735776,-0.05458751458280228,-7.795663603113905e-05,0.037962934767229554,0.03136129822447059,0.03254500599976554,0.5418337185020543,0.262048986809545,-0.2732323883506003,-0.24198068993855593,-0.1823317314272923,-0.0037192941580284815,-0.22547406376438917,0.013851281782576691,0.018435427862506362,0.22574456159538395,-0.04972701370479265,0.06096225855183203,-0.036296720999483244,-0.7731309360677534,-0.04738125206855787,-0.05778817448591638,-0.5574580098898045,-0.32894946877978437,1.0,-0.015962896149863966,-0.007059679986434995,-0.03160005302851598,-0.08069553069137954,-0.04079039478695479,-0.04507733517840729,0.08463249317341977,0.19785611797314115,0.024996403977169384,0.21276660357817107,-0.21292904935182086,-0.13299411563825753,-0.03763893993705983,-0.04588102570928871
-0.00905671656396353,0.006414116385565907,0.015863587493019214,0.00682478457867072,-0.018200028285795703,-0.01959219678614092,-0.021100414517798646,0.02717914468242673,-0.0599903122114142,0.028288801948359206,-0.02280041919620858,0.05601771283251993,-0.017567825694838606,0.0677967956987332,-0.00294399476523283,-0.011179534333582694,-0.06249803411359156,-0.02236777785804708,0.025364004257869686,-0.011605305476365098,0.03439337450303989,-0.005686485847746232,-0.015045946642460355,0.061524257855383305,-0.05064093638704373,-0.015962896149863966,1.0,-0.03471303722535603,-0.08060930454184816,-0.050722107459306914,-0.02933259187184426,-0.07060578726273807,-0.06627757865334412,-0.044102307295801585,-0.002244358816056988,-0.03445187102384354,0.034567466457387834,0.032278492215543006,0.03461286436898008,-0.0078188059060808
-0.12894840202596478,0.01606183278951288,-0.0017567795470550807,0.007343471279075997,-0.0033854035715929383,-0.01095786627774079,-0.023251797169388938,0.0003472813972432505,-0.026340035357231263,0.05489868656076904,-0.05201300547866392,0.034254868672038793,-0.015172709805378257,0.004382741009126158,-0.004127268875538345,-0.01381079262773167,0.0023508081890388434,-0.02956163210674353,0.004654775749441388,0.05090261313565509,0.00353214961669676,0.15058273873573497,0.05668396671262974,-0.03085430751362254,0.0008684098653428366,-0.007059679986434995,-0.03471303722535603,1.0,-0.1265853391081723,-0.07965178721889526,-0.046062624038671035,-0.11087625150123188,-0.1040794213144418,-0.0692563415167047,-0.003524443281797375,-0.01076468361498545,0.010945243662695402,0.06154281219518723,0.009162146080376401,0.0030463121393481426
0.041014164297416056,-0.050406217960135065,-0.05770932440835988,0.006983213921299645,0.056447460693488265,0.058871387378544755,0.08456238979561494,-0.030934452129619015,0.01036463227972604,-0.021186236310130106,0.073358440226764,-0.05567883267675812,0.1273134220143611,-0.1780778359761246,0.010565255679348613,0.08228806040431882,0.13465628481605618,0.05971184576485377,-0.039485085914538816,-0.033787667746105615,-0.025382378178981986,-0.04320473815568733,-0.04900532856611399,-0.0007015797983213092,0.05185277650731429,-0.03160005302851598,-0.08060930454184816,-0.1265853391081723,1.0,-0.18496437322266476,-0.1069648865616824,-0.25747264538108283,-0.2416893029162802,-0.1608244616716681,-0.008184329132563643,0.02591810965705356,-0.02578267502263028,-0.017814735601877782,-0.006200074498183586,0.04236647936648914
0.19170223427226904,-0.014175973859437193,0.006222579457372097,0.011407416186963974,0.0011321475667467698,-0.008170649137885675,-0.00814881618651573,-0.04959400270136749,0.031550564872231575,-0.0901536243036059,0.059960914596654376,0.035840557243526305,-0.022306726577615576,0.053269874277168255,-0.017052275760252655,-0.003148157903026627,-0.04508305383436585,-0.025091556186476845,0.025019653899591862,-0.005140847287509003,-0.028941380301693766,-0.027212534300420227,-0.01576560848539104,0.04489242246661948,0.037295395443983866,-0.08069553069137954,-0.050722107459306914,-0.07965178721889526,-0.18496437322266476,1.0,-0.06730593325140831,-0.1620105180357186,-0.15207910382294718,-0.10119620400801363,-0.005149857377821349,-0.1804022037399058,0.18019972737203338,-0.04775600853091096,-0.0042173116538671085,-0.044246131070658085
-0.003183971000294589,0.018136448262298713,0.03840762576710969,-0.013138266083508363,-0.031823125106613545,-0.02947232289200236,-0.02946140734438833,-0.028072929318979853,0.044276271172612444,0.02550793416436985,-0.03198295621622655,-0.031005385792355983,-0.02331170692171771,0.08606732642624236,-0.017455717688245075,-0.014834734384956772,-0.07638256232084181,-0.0356410945885536,0.03826924233205449,-0.013567441811806552,0.007006612193020242,0.004665877350871558,0.2548955553933389,-0.05053011088907854,0.0390843465500959,-0.04079039478695479,-0.02933259187184426,-0.046062624038671035,-0.1069648865616824,-0.06730593325140831,1.0,-0.0936906734065072,-0.08794733713397954,-0.058521759047567304,-0.0029781622300223596,0.06555138378235933,-0.06543931993382535,-0.014483085599840264,-0.008286399075858876,-0.029660900933323176
-0.2974445968285883,0.0009641728539271372,0.011293819300539814,0.00621165648769015,-0.010362187336193594,-0.007731998939174771,-0.021316283921249474,0.003381632545817523,-0.0465769590799577,0.12624237669124028,-0.12285917307112403,0.060578881595418424,-0.05361775047514588,-0.010187594941350997,-0.007838698276039446,-0.0357083378315715,0.03115185539001027,0.04126148411763542,-0.07551653804736294,0.0873300977509732,0.08473524104025769,0.02361992797056364,-0.04805797179472536,0.010350634109559609,0.03954694527560698,-0.04507733517840729,-0.07060578726273807,-0.11087625150123188,-0.25747264538108283,-0.1620105180357186,-0.0936906734065072,1.0,-0.21169595249716225,-0.14086634033296083,-0.0071686637777203755,-0.00878172488873062,0.008833943781354246,0.10834481830579822,0.005863572838004398,0.06407515633845964
0.21528486246191947,0.029419529105478355,0.009426801728364454,-0.011900667867069342,-0.017508096769193716,-0.01693694544401121,-0.009580084506067755,0.005704857322321092,-0.006781430376643216,-0.05236117916127291,0.0853276583850096,-0.03804126653319347,-0.012853873373883872,0.11167127853968072,0.00670778723034555,0.002156171984102555,-0.11250153706705769,-0.06638412194359988,0.07442627986710178,-0.03249185277465926,0.05193654088227993,-0.032781096110768945,-0.036275332712160595,0.06545731669298614,-0.14525978347275437,0.08463249317341977,-0.06627757865334412,-0.1040794213144418,-0.2416893029162802,-0.15207910382294718,-0.08794733713397954,-0.21169595249716225,1.0,-0.13223108633013334,-0.0067292171892649735,0.008679505833085606,-0.008931845211432254,-0.03351209170015633,0.01985008542204907,-0.06188783804398492
