cat_periodo,MRUN,GEN_ALU,FEC_NAC_ALU,anio_ing_carr_ori,sem_ing_carr_ori,anio_ing_carr_act,sem_ing_carr_act,cod_inst,cod_sede,cod_carrera,version,dur_estudio_carr,dur_proceso_tit,dur_total_carr,valor_matricula,valor_arancel,codigo_demre,acre_inst_anio
10.419123738595664,128925.09595159233,0.018752774596171896,917.8053435782198,-493.83198722581386,-0.025681007764515894,36.408965528711065,-0.024669241766583225,0.9497167556261601,1.7613687051149676,71.67785877810643,0.19157437792801765,-0.19087252506745753,-0.22159567448408557,-0.4547144912142638,67226.63269842824,1127815.7362583028,580.4362618987498,0.36755175180896116
128925.09595159233,52494262004883.41,-4465.590907985532,2362628.5890128217,-16183528.74686398,991.5329515762417,1946013.6957425193,2833.7339342771297,411000.78262189124,66590.1242126209,3049974.4575214363,4766.863386900644,-70484.89022377822,-5919.768608209772,-71472.11858072117,-555444364.8387226,1185635748.6962214,-630559526.2827182,1360.6561989622583
0.018752774596171896,-4465.590907985532,0.24950005044428375,4.594817707468199,-33.78372888327531,-0.0005745278135156304,0.4470999882967873,-0.0017511334593680343,-1.5968554727635529,-0.16718308949914892,-1.2490695051197513,-0.00043105006949744815,-0.011621053218907752,0.01845488109875729,-0.011141942870810625,-3476.6849778620917,-24256.532238217726,201.06574060417327,-0.09398147249518357
917.8053435782198,2362628.5890128217,4.594817707468199,522352.07525061135,-103590.53526914881,-20.960578801338414,-553.3239222609476,-21.097667268801704,-711.0853452248422,231.93347370936254,-7098.35105140054,-7.790749536418525,474.8161891235674,-40.016979264112244,434.0223180129172,17853858.30787357,253135374.6445199,2631834.9810308376,142.06294853899956
-493.83198722581386,-16183528.74686398,-33.78372888327531,-103590.53526914881,2476954.921263764,18.60242048490604,8021.959887077577,56.55203028837238,-2278.7807854060648,1192.1806371076825,-3750.765001350229,-2.1651301974359605,47.87892548046936,-32.556020425310905,51.36319324015889,4558297.500992142,-168861236.4248039,556471.5897105784,-23.838112082541855
-0.025681007764515894,991.5329515762417,-0.0005745278135156304,-20.960578801338414,18.60242048490604,0.034345550905313514,0.28603900521719083,0.030292007363765347,-0.12762046500491023,-0.03554775883949891,0.8308073412405129,0.0018726752661306517,-0.040252438996773145,0.0004459928452545052,-0.03733206966974423,-979.7846232095056,-7722.716447762265,-180.9018363237409,0.006077779475145481
36.408965528711065,1946013.6957425193,0.4470999882967873,-553.3239222609476,8021.959887077577,0.28603900521719083,29634.458809075,14.302760152079223,385.9878529298965,83.12328939164559,-158.00605010653317,0.737261532584364,-34.75127544598525,7.865098662773659,-33.36734648507812,392582.92136123497,-6239490.293038871,-109802.57702601235,-18.159819256111295
-0.024669241766583225,2833.7339342771297,-0.0017511334593680343,-21.097667268801704,56.55203028837238,0.030292007363765347,14.302760152079223,0.04361548025546789,-0.2765821870304206,0.0041078318219634705,0.16979778703619897,0.0030696410093162215,-0.03480646594450152,0.003988106308579353,-0.030272368439915428,-613.7320102755201,-13706.980040309692,-224.20640219625645,-0.006280268732608918
0.9497167556261601,411000.78262189124,-1.5968554727635529,-711.0853452248422,-2278.7807854060648,-0.12762046500491023,385.9878529298965,-0.2765821870304206,13200.15059534008,302.8412884295859,-409.51241440561233,0.6569123574808593,-144.79516318988712,2.0362214978608506,-139.64213389563164,-2518060.387440278,-60313457.481922545,-505485.12078411586,13.263491047406587
1.7613687051149676,66590.1242126209,-0.16718308949914892,231.93347370936254,1192.1806371076825,-0.03554775883949891,83.12328939164559,0.0041078318219634705,302.8412884295859,82.5796338368815,93.40895344932214,0.15049720920747978,-7.206403946360589,-0.3650851927234987,-7.592363963471105,-21395.00099084072,-3692221.6240847507,-43086.748176173736,-0.5751188760966466
71.67785877810643,3049974.4575214363,-1.2490695051197513,-7098.35105140054,-3750.765001350229,0.8308073412405129,-158.00605010653317,0.16979778703619897,-409.51241440561233,93.40895344932214,16585.143295198377,0.3449143342760331,-96.07421552462944,-11.516941530625923,-99.75412534580958,-1029386.0611970325,682428.6579743989,-345497.2650781724,33.53406524426662
0.19157437792801765,4766.863386900644,-0.00043105006949744815,-7.790749536418525,-2.1651301974359605,0.0018726752661306517,0.737261532584364,0.0030696410093162215,0.6569123574808593,0.15049720920747978,0.3449143342760331,0.12436534010822595,-0.055899530323110486,-0.016109315336574368,-0.06422841543983997,997.3062963443499,-24059.983218378435,-363.81458735978316,-0.06677731073668894
-0.19087252506745753,-70484.89022377822,-0.011621053218907752,474.8161891235674,47.87892548046936,-0.040252438996773145,-34.75127544598525,-0.03480646594450152,-144.79516318988712,-7.206403946360589,-96.07421552462944,-0.055899530323110486,7.317112841338702,-0.050478803758805445,7.147213840829833,84441.61441776171,2020824.7289373926,18267.296019133293,0.1933965204968174
-0.22159567448408557,-5919.768608209772,0.01845488109875729,-40.016979264112244,-32.556020425310905,0.0004459928452545052,7.865098662773659,0.003988106308579353,2.0362214978608506,-0.3650851927234987,-11.516941530625923,-0.016109315336574368,-0.050478803758805445,0.7148515118131165,0.08004360759986817,-17509.448940915026,-192223.8111952704,-93.69793665737875,-0.15728596290540858
-0.4547144912142638,-71472.11858072117,-0.011141942870810625,434.0223180129172,51.36319324015889,-0.03733206966974423,-33.36734648507812,-0.030272368439915428,-139.64213389563164,-7.592363963471105,-99.75412534580958,-0.06422841543983997,7.147213840829833,0.08004360759986817,7.17526156580342,78679.26709720015,1930148.9007461602,18065.00076746804,0.22185961937965398
